filename,location,wing,side,area,major,minor,circ.,feret,minferet,ar,efd_0,efd_1,efd_2,efd_3,efd_4,efd_5,efd_6,efd_7,efd_8,efd_9,efd_10,efd_11,efd_12,efd_13,efd_14,efd_15,efd_16,efd_17,efd_18,efd_19,efd_20,efd_21,efd_22,efd_23,efd_24,colour_0_r,colour_0_g,colour_0_b,colour_1_r,colour_1_g,colour_1_b,colour_2_r,colour_2_g,colour_2_b,colour_3_r,colour_3_g,colour_3_b,percentage_0,percentage_1,percentage_2,percentage_3,species
CAM047612_v.JPG,0,0,0,88.532,16.872,6.681,0.525,17.192,7.18,2.525,-0.459265093,-0.063678754,0.043000555,-0.041956491,-0.041285542,0.058843336,0.004260757,0.002484659,-0.045307497,-0.034054814,0.013888051,0.005603829,0.019257158,0.004357614,-0.007013032,0.013866891,-0.008624358,-0.013036299,0.003413405,0.001826597,0.009839158,0.002456435,-0.007957535,-0.005333507,0.001826454,0.941735405,0.876664719,0.762229275,0.874976997,0.806242594,0.662862478,0.616667467,0.531692677,0.333669468,0.815528583,0.733349184,0.546042768,0.415438656,0.379927306,0.023085665,0.181548374,1
CAM047614_d.JPG,0,0,1,85.054,17.134,6.32,0.421,18.083,6.966,2.711,-0.473993978,-0.098676877,-0.169707096,0.006879795,-0.033373085,0.093535243,-0.0494965,-0.042111802,-0.061751319,0.005864332,-0.023054034,-0.024207648,3.85E-05,-0.004135603,0.040692077,-0.012873317,-0.022728327,-0.036674789,-0.00030897,0.010273635,0.001159035,-0.024758303,0.000921584,0.012611044,0.008702008,0.803153573,0.695180962,0.506051427,0.909764958,0.828081661,0.677707553,0.717393015,0.614152862,0.40890214,0.855207426,0.759979535,0.59803759,0.263581261,0.316424026,0.10075719,0.319237523,1
CAM047614_v.JPG,0,0,0,84.347,17.151,6.262,0.428,18.103,6.89,2.739,-0.473138913,-0.095360692,0.191492683,0.000958901,-0.029290945,0.093119426,0.038518764,0.040768865,-0.064833222,0.006742103,0.021103119,0.027475286,-0.005239486,-0.020187101,-0.040248627,0.007669742,-0.027334836,-0.034688837,0.009569059,-0.012542236,0.002103245,-0.01850014,0.004188403,-0.011096333,0.00985306,0.884168152,0.786513092,0.616476737,0.773879762,0.671179676,0.495545742,0.598186723,0.492658837,0.367884305,0.922849896,0.854261916,0.71840994,0.342493516,0.144078379,0.06694842,0.446479685,1
CAM047615_d.JPG,0,0,1,85.745,16.471,6.628,0.46,17.346,7.273,2.485,-0.482910239,-0.09841332,-0.090628897,0.025951759,-0.057354196,0.047463147,-0.035244249,-0.018495846,-0.060518975,-0.030744739,-0.046108283,-0.013266795,0.007085169,0.009728848,0.001426236,-0.008060833,-0.015675919,-0.014376798,-0.006984605,-0.002885118,0.002984871,0.001939117,0.008718786,0.007052452,-0.003612064,0.894687151,0.823278624,0.658848983,0.764317553,0.639966543,0.380880687,0.837781186,0.766392178,0.589492377,0.803593824,0.704382713,0.492043779,0.237594467,0.171067262,0.330798515,0.260539756,1
CAM047615_v.JPG,0,0,0,84.935,16.47,6.566,0.469,17.454,7.128,2.508,-0.469653511,-0.074578964,0.084246473,-0.042277599,-0.051197227,0.052398551,0.024564387,0.005759095,-0.055262736,-0.027445034,0.040388873,0.006279305,0.010382717,0.006687592,0.000686809,0.006326963,-0.011250206,-0.014430262,0.01102216,0.003821187,0.003059847,0.002901164,-0.007866771,-0.00550777,-0.003634165,0.856580915,0.806155288,0.644761925,0.811597144,0.72912088,0.533070119,0.676052009,0.597827637,0.440488103,0.931357791,0.867555297,0.73678811,0.389708391,0.229714813,0.119934975,0.260641821,1
CAM047620_d.JPG,0,0,1,60.714,14.086,5.488,0.491,15.073,6.193,2.567,-0.44307639,-0.048545417,-0.059307541,0.048569739,-0.073177086,0.060768185,-0.01136954,0.003552536,-0.062333206,-0.029837398,-0.03985093,-0.000639084,0.020247631,0.012927936,-0.013151437,-0.020786219,-0.000521439,-0.005586204,-0.016842857,-0.009457399,0.004385701,0.004469808,0.007367907,-0.002735837,-0.002267502,0.879942919,0.824058852,0.692001234,0.856977221,0.781570689,0.611439919,0.934169731,0.859791035,0.731354396,0.783192064,0.743788791,0.493515516,0.462831964,0.237328626,0.232338381,0.067501029,1
CAM047620_v.JPG,0,0,0,60.227,14.062,5.453,0.476,14.975,6.088,2.579,-0.449302082,-0.064715087,0.072094133,-0.0368631,-0.072378498,0.063041772,0.015244887,0.002532866,-0.063169309,-0.034086177,0.037726097,0.003255725,0.021054662,0.007192385,0.013286806,0.022330264,0.000296536,-0.005346522,0.018897532,0.008161057,0.004425153,0.005736328,-0.00848006,0.001795985,-0.000339617,0.911493481,0.813969344,0.655768997,0.825145091,0.776155045,0.546205862,0.852408722,0.826024901,0.718179814,0.935451555,0.876391216,0.768408443,0.200529423,0.088940164,0.370227765,0.340302649,1
CAM046018_d.JPG,0,1,1,80.148,15.883,6.425,0.422,17.653,7.119,2.472,-0.463451404,-0.084676965,0.138244558,-0.021229155,-0.03868284,0.024519073,0.039435466,0.027344641,-0.026033312,-0.017119779,0.080800927,0.036022297,0.01015876,0.009397923,0.006491786,0.012663863,-0.001658834,0.013901418,0.005914361,0.019845099,-0.004980551,-0.014873286,-0.028233394,-0.006287535,-0.013221719,0.963845652,0.868895918,0.711983818,0.918180638,0.800891772,0.62457157,0.853698789,0.730296493,0.534898357,0.760288636,0.61727734,0.405512124,0.281758681,0.401049213,0.23996003,0.077232076,0
CAM046018_v.JPG,0,1,0,79.009,15.962,6.302,0.44,17.749,6.997,2.533,-0.462155001,-0.114423035,-0.124091857,0.032476225,-0.037497578,0.045766345,-0.057670687,-0.03183294,-0.028970975,-0.019516344,-0.065642191,-0.027923658,0.013613649,0.026595114,0.000229909,-0.020006473,-0.012959146,-0.006506775,-0.00196333,-0.004037305,-0.007887983,-0.003624786,0.025645704,0.004746766,-0.004642266,0.949133536,0.865890892,0.735209311,0.8867314,0.786807049,0.611924264,0.655427251,0.479973713,0.31716111,0.798147083,0.66641484,0.475559525,0.376025902,0.336219351,0.090238429,0.197516317,0
CAM046330_d.JPG,0,1,1,68.273,14.492,5.998,0.559,15.395,6.762,2.416,-0.463097355,-0.047378485,0.017730417,-0.041287865,-0.070799221,0.068883843,-0.000840611,-0.003772954,-0.042757233,-0.01620028,0.013632725,-0.008321123,0.013499926,0.021734478,0.003261752,-0.000203757,0.003014698,-0.003320961,0.016226047,-0.003405965,-0.002784591,0.007956215,0.005421897,-0.008930251,-0.006471167,0.902134627,0.762764403,0.590237189,0.737877203,0.578257507,0.403892577,0.835488307,0.669883705,0.494969833,0.614119081,0.450394435,0.29904956,0.229858963,0.271158529,0.389140484,0.109842024,0
