filename,location,side,area,major,minor,circ.,feret,minferet,ar,efd_0,efd_1,efd_2,efd_3,efd_4,efd_5,efd_6,efd_7,efd_8,efd_9,efd_10,efd_11,efd_12,efd_13,efd_14,efd_15,efd_16,efd_17,efd_18,efd_19,efd_20,efd_21,efd_22,efd_23,efd_24,colour_0_r,colour_0_g,colour_0_b,colour_1_r,colour_1_g,colour_1_b,colour_2_r,colour_2_g,colour_2_b,colour_3_r,colour_3_g,colour_3_b,percentage_0,percentage_1,percentage_2,percentage_3,species
CAM046729_d.JPG,1,0,51.272,11.34,5.757,0.501,12.301,6.505,1.97,-0.567654721,-0.074178372,0.00517943,-0.003856646,-0.085955909,0.063087628,-0.002919508,0.061483948,-0.046154867,-0.025868764,-0.020972113,0.014795009,0.023448884,0.016446199,-0.023371327,-0.000521129,-0.021902709,-0.017028939,-0.008846343,-0.017315202,-0.005833841,0.002039556,0.014054084,-0.02413551,0.006989691,228.1208735,204.4663307,166.1747006,155.7742053,137.229156,105.9120205,190.8090657,177.5848377,137.8225257,105.6303194,85.42528115,67.74790823,0.215287364,0.213765843,0.396960095,0.173986698,0.5
CAM046729_v.JPG,1,0,51.321,11.311,5.777,0.522,12.314,6.485,1.958,-0.560258655,0.078164249,-0.007948568,0.011547191,0.074097006,0.065989257,0.009250752,-0.059066011,-0.026821145,0.035912454,-0.013795396,0.012074875,-0.025595054,0.010433838,0.025415201,-0.001556499,-0.018255217,0.016019964,0.000242142,-0.019541772,0.002679021,-0.000800761,-0.009958079,0.024418444,0.003829389,227.5798036,204.7295887,174.182566,197.2186607,179.4297907,146.0018537,173.4445099,147.5061083,120.7468354,136.5593012,110.7643947,93.44820374,0.254444444,0.404929577,0.212957746,0.127668232,0.5
CAM046731_d.JPG,1,0,50.823,11.364,5.694,0.346,11.886,6.591,1.996,-0.556149777,-0.124500976,0.278106275,0.160503173,0.071213053,0.030965157,0.073350454,-0.048657175,-0.166760968,0.037789001,-0.00216693,-0.008872508,-0.004860466,-0.028307849,-0.000893878,0.006175016,0.000264618,-0.003803891,0.016760694,-0.005826498,-0.008020724,0.006945896,0.048566011,0.002844849,-0.003722118,229.7747805,208.9364911,169.7827811,120.2599801,97.6243966,75.47084515,161.4635983,141.5202502,106.22175,197.584156,183.3089832,142.9244324,0.221895343,0.203680521,0.257558212,0.316865924,0
CAM046731_v.JPG,1,0,49.499,11.255,5.599,0.342,11.726,6.538,2.01,-0.558131844,0.178140222,0.338011818,0.250684664,-0.090262135,0.003268416,-0.093548433,0.009424964,-0.172537536,-0.032252324,0.034537031,0.019071916,0.000337889,-0.023733617,0.024130366,-0.007312446,0.011092518,0.051951107,-0.022951667,-0.00058964,-0.001732876,-0.041565616,-0.041605949,-0.010025498,-0.024004081,192.1301098,173.3533194,135.6290643,214.0952317,197.7725697,163.44536,165.4630019,142.1745809,106.4605848,121.4717758,100.7108514,77.69066277,0.310197267,0.358938615,0.208483945,0.122380173,0
CAM046732_d.JPG,1,0,44.758,11.462,4.972,0.476,12.158,5.718,2.305,-0.493662629,0.127092764,0.022982426,0.03557834,0.072493725,0.018819312,-0.029991678,0.00347259,-0.041517212,0.068788451,0.030908461,0.020903207,-0.035612532,-0.009279208,-0.022632899,0.005144957,0.010473368,0.022671282,0.014409337,0.010663721,-0.021653763,-0.000218593,-0.01149392,-0.003222806,-0.002806079,217.4442603,200.6015555,164.9089209,117.6456965,97.22519711,68.85036137,163.677516,137.2476038,103.4889177,194.8832525,175.8847445,135.7675619,0.423320591,0.108921553,0.178969472,0.288788385,0
CAM046732_v.JPG,1,0,44.538,11.434,4.959,0.487,12.183,5.717,2.306,-0.488764872,0.127018068,-0.024602199,-0.02034176,0.0708121,0.017460696,0.033515664,-0.009561456,-0.038902591,0.06272882,-0.031738697,-0.017956042,-0.035339678,-0.000882997,0.027022579,-0.007040475,0.011940227,0.016376638,-0.015614938,-0.01015345,-0.017952354,0.007588997,0.014554201,0.003434507,-0.009464175,176.4523053,152.4038649,116.5871215,206.1386766,186.7614094,149.142295,135.713451,112.559425,80.76265046,234.8031789,214.4799257,184.8669625,0.276785714,0.396120195,0.153937177,0.173156913,0
CAM046733_d.JPG,1,0,42.079,12.81,4.182,0.439,13.207,4.891,3.063,-0.363933472,0.028725077,0.01117347,0.042439964,0.087763532,0.051193443,-0.013145087,0.000926261,-0.070436293,0.016259767,0.000592131,0.004028931,-0.012674341,-0.000843877,-0.018127471,-0.000563351,-0.007666126,0.006141355,-0.005532679,-0.00562677,-0.014457135,-0.000399707,-0.016056133,0.002091837,-0.003833782,220.3158734,201.1395241,163.3590136,159.0466672,137.8113831,98.24544762,112.2270509,88.39224704,67.61826544,193.859014,175.9162772,128.6971632,0.286576341,0.223575847,0.201867244,0.287980569,0
CAM046733_v.JPG,1,0,41.71,12.654,4.197,0.449,13.179,4.912,3.015,-0.39118876,0.057172251,-0.04994784,-0.056285861,0.09000089,0.091396205,0.027454848,-0.009976413,-0.061551842,0.016060009,0.004739137,-0.023834927,-0.007370999,0.003695643,-0.002173958,-0.007171816,-0.008478799,0.029066138,-0.00680235,0.004652704,-0.003552458,0.008254096,0.018284708,-0.007493404,0.003403215,195.3823074,172.9579841,132.0994074,164.9383886,141.1546482,104.2923077,220.5380806,197.4659939,160.3569861,111.8354855,89.22830579,60.66503099,0.35843967,0.261712996,0.306116202,0.073731132,0
CAM046734_d.JPG,1,0,59.479,11.933,6.346,0.568,12.683,7.488,1.88,-0.616385928,0.113073591,0.080558646,0.023651185,0.096684357,0.06404068,-0.042201086,-0.013252316,-0.036852631,0.016347907,0.021575096,0.031361188,-0.017057673,0.024617989,0.017226446,0.00099242,-0.017289332,0.019787481,-0.022024322,-0.003923355,0.013127125,-0.008154428,0.011943035,0.016215029,-0.009288523,170.5082405,140.4918708,103.1957127,122.7497516,90.49870852,63.36767336,207.132713,180.519658,141.9009717,238.4129933,210.6208508,173.8711911,0.242390277,0.135435517,0.393423363,0.228750844,0
CAM046734_v.JPG,1,0,58.978,11.812,6.358,0.566,12.516,7.5,1.858,-0.645710549,-0.112979576,0.059946365,-0.0021409,-0.092387812,0.096996287,0.038389835,0.011506851,-0.045712916,-0.0028182,0.029508109,0.037060939,0.010178782,0.012805496,-0.00974485,-0.000845974,-0.017674439,-0.03315653,-0.018136136,-0.009777244,-0.007529648,-0.011079801,-0.009949917,-0.022092908,-0.006388852,163.4477816,136.4109519,101.6905727,119.5881674,95.2981241,69.82568543,215.3177583,191.4227429,156.9644473,189.8351863,167.5694111,130.5771484,0.238674411,0.094526819,0.303696618,0.363102152,0
